utilization.type,state,year,quarter,suppression,proper_ndc,gennme,prodnme,numberrx,yearQuarter
MCOU,CO,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,102,2019.75
MCOU,VA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1735,2019.25
FFSU,MI,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,330,2019.5
FFSU,CA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1220,2019.5
MCOU,NJ,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1566,2019.5
MCOU,MA,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1146,2019.75
FFSU,OR,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,82,2019
FFSU,AL,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,128,2019.75
FFSU,MI,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,299,2019.75
MCOU,MA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1052,2019.5
MCOU,WA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1976,2019.5
FFSU,GA,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,398,2019.75
FFSU,LA,2019,3,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.5
MCOU,AR,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
FFSU,LA,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
MCOU,AR,2019,2,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.25
FFSU,ND,2019,2,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.25
MCOU,WI,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
FFSU,ME,2019,2,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.25
FFSU,WY,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,38,2019.75
FFSU,RI,2019,2,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.25
MCOU,WI,2019,3,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.5
FFSU,NH,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
FFSU,NM,2019,2,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.25
FFSU,AZ,2019,3,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.5
FFSU,AZ,2019,2,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.25
MCOU,CA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,3559,2019
FFSU,AZ,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
MCOU,WI,2019,2,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.25
FFSU,ND,2019,3,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.5
FFSU,ME,2019,3,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.5
FFSU,NM,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
FFSU,MI,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,362,2019
FFSU,NH,2019,2,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.25
FFSU,ND,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
MCOU,GA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,257,2019.5
MCOU,KY,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,3308,2019.5
FFSU,IA,2019,3,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.5
FFSU,ME,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
FFSU,NM,2019,3,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.5
FFSU,RI,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
FFSU,NH,2019,3,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.5
FFSU,LA,2019,2,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.25
FFSU,IA,2019,1,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019
FFSU,AK,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,231,2019.75
FFSU,MD,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1469,2019.75
MCOU,AZ,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1825,2019.5
MCOU,NH,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,248,2019.5
FFSU,AK,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,291,2019.25
MCOU,DC,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,143,2019.5
MCOU,ND,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,83,2019.25
MCOU,CO,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,111,2019.5
MCOU,DC,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,151,2019.75
FFSU,SD,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,53,2019
FFSU,GA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,425,2019.5
FFSU,PA,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,57,2019.75
MCOU,NE,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,66,2019.5
FFSU,IN,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,82,2019.75
FFSU,VT,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,251,2019.5
FFSU,NJ,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,31,2019.25
FFSU,MD,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1437,2019
MCOU,NH,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,347,2019
MCOU,PA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,2991,2019.25
FFSU,VA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,44,2019.25
MCOU,GA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,239,2019
MCOU,RI,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,185,2019.75
FFSU,SD,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,43,2019.25
FFSU,TX,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,32,2019.25
FFSU,IL,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,133,2019
MCOU,OR,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,2110,2019.25
FFSU,AK,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,254,2019
MCOU,NM,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,517,2019.5
FFSU,IA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,35,2019.25
MCOU,IA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,397,2019.25
FFSU,MA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1079,2019.25
MCOU,DC,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,144,2019.25
FFSU,AL,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,99,2019.5
FFSU,KY,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,19,2019
FFSU,MD,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1450,2019.25
MCOU,HI,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,179,2019
FFSU,AR,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,445,2019.25
FFSU,AK,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,259,2019.5
FFSU,IA,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,17,2019.75
FFSU,LA,2019,4,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.75
FFSU,NY,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,729,2019
MCOU,SC,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,665,2019
MCOU,ND,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,100,2019.5
FFSU,DC,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,105,2019.75
MCOU,CO,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,102,2019.25
FFSU,KY,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,27,2019.5
FFSU,WI,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1715,2019.5
MCOU,DE,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,103,2019
FFSU,RI,2019,4,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.75
FFSU,NV,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,237,2019.25
FFSU,NY,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,335,2019.5
FFSU,MO,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,997,2019.75
FFSU,MT,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,485,2019.5
FFSU,MO,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1095,2019.25
MCOU,AZ,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1818,2019
FFSU,DC,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,102,2019
MCOU,KY,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,3591,2019
FFSU,SC,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,40,2019
FFSU,WI,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1862,2019.25
FFSU,WA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,75,2019
MCOU,NM,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,526,2019
FFSU,VA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,40,2019.5
MCOU,UT,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,106,2019
FFSU,WA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,57,2019.25
FFSU,IL,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,155,2019.25
FFSU,TX,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,48,2019
FFSU,WV,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,385,2019.25
FFSU,AL,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,136,2019.25
FFSU,MA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,837,2019
MCOU,HI,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,117,2019.5
FFSU,PA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,58,2019.25
FFSU,MT,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,523,2019.25
FFSU,OH,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,160,2019.5
MCOU,WI,2019,4,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.75
MCOU,IA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,180,2019
MCOU,NJ,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1598,2019.25
FFSU,PA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,53,2019
FFSU,WV,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,323,2019
MCOU,MN,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1308,2019
FFSU,GA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,434,2019.25
FFSU,NY,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,300,2019.75
MCOU,KY,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,3245,2019.25
MCOU,NV,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,216,2019
MCOU,HI,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,140,2019.25
FFSU,TN,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1403,2019.5
FFSU,SC,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,55,2019.25
FFSU,MA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,846,2019.5
FFSU,AZ,2019,4,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.75
FFSU,NM,2019,4,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.75
MCOU,NV,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,218,2019.5
MCOU,FL,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1880,2019.25
FFSU,AL,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,119,2019
MCOU,NH,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,338,2019.25
FFSU,CT,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1691,2019
MCOU,NY,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,5828,2019.75
MCOU,UT,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,127,2019.25
FFSU,VT,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,320,2019.25
FFSU,NC,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1470,2019
MCOU,UT,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,110,2019.75
MCOU,NM,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,429,2019.75
FFSU,OK,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,585,2019.25
MCOU,NY,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,6649,2019
MCOU,NJ,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1743,2019
FFSU,GA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,503,2019
MCOU,UT,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,117,2019.5
FFSU,WV,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,348,2019.5
FFSU,TN,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1392,2019.25
MCOU,DC,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,162,2019
FFSU,NJ,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,32,2019.5
FFSU,DC,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,102,2019.25
FFSU,ME,2019,4,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.75
MCOU,PA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,2868,2019.5
FFSU,FL,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,63,2019.25
FFSU,OH,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,136,2019.75
FFSU,MT,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,451,2019.75
FFSU,VT,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,290,2019
MCOU,NY,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,6561,2019.25
FFSU,SC,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,60,2019.5
FFSU,DC,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,103,2019.5
FFSU,SC,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,35,2019.75
FFSU,UT,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,155,2019.25
FFSU,WV,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,399,2019.75
FFSU,UT,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,173,2019.5
MCOU,AR,2019,3,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.5
MCOU,IA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,459,2019.5
FFSU,NV,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,234,2019.75
FFSU,IL,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,124,2019.5
FFSU,VA,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,42,2019.75
FFSU,ND,2019,4,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.75
FFSU,MN,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,162,2019.5
FFSU,AR,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,512,2019.5
FFSU,OK,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,614,2019.5
FFSU,AR,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,463,2019
MCOU,CA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,3644,2019.25
FFSU,CT,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1528,2019.5
FFSU,WA,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,70,2019.75
FFSU,KY,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,24,2019.75
MCOU,ND,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,78,2019.75
FFSU,NH,2019,4,T,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,0,2019.75
MCOU,SC,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,576,2019.5
FFSU,SD,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,35,2019.75
MCOU,NM,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,537,2019.25
MCOU,PA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,3088,2019
FFSU,TN,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1323,2019.75
FFSU,PA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,53,2019.5
MCOU,SC,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,593,2019.25
MCOU,LA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1577,2019.25
MCOU,NV,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,183,2019.25
MCOU,NE,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,77,2019.25
FFSU,MO,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1020,2019
FFSU,MT,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,490,2019
MCOU,GA,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,251,2019.25
MCOU,CO,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,92,2019
FFSU,MO,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1041,2019.5
MCOU,KS,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,406,2019.25
MCOU,ND,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,94,2019
FFSU,OK,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,633,2019
FFSU,OH,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,137,2019.25
FFSU,KY,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,21,2019.25
FFSU,OR,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,75,2019.25
FFSU,OH,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,136,2019
MCOU,RI,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,181,2019.5
FFSU,FL,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,51,2019
MCOU,RI,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,195,2019.25
FFSU,UT,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,79,2019
FFSU,WI,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1684,2019
FFSU,NV,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,222,2019
MCOU,MN,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1298,2019.25
FFSU,TN,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1490,2019
FFSU,FL,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,54,2019.5
FFSU,SD,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,51,2019.5
FFSU,WA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,41,2019.5
MCOU,MN,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1376,2019.5
FFSU,NJ,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,27,2019
FFSU,TX,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,51,2019.5
FFSU,NV,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,243,2019.5
FFSU,NY,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,361,2019.25
FFSU,MI,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,326,2019.25
FFSU,VA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,60,2019
FFSU,CO,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1062,2019
FFSU,NC,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1255,2019.25
MCOU,CA,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,3685,2019.5
MCOU,VA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1642,2019
FFSU,CA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1222,2019
MCOU,CA,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,3426,2019.75
MCOU,IL,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1550,2019.25
FFSU,WY,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,50,2019
MCOU,DE,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,109,2019.75
FFSU,OR,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,69,2019.75
FFSU,WY,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,39,2019.25
MCOU,AZ,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1812,2019.25
MCOU,VA,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1706,2019.75
MCOU,KS,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,335,2019.75
MCOU,LA,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1354,2019
MCOU,IL,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1542,2019.75
FFSU,CO,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1033,2019.75
FFSU,CT,2019,2,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1595,2019.25
MCOU,MS,2019,1,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,286,2019
MCOU,FL,2019,3,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1774,2019.5
MCOU,NE,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,70,2019.75
MCOU,NJ,2019,4,F,00069047103,Varenicline;Varenicline,CHANTIX STARTING MONTH BOX,1491,2019.75
